HouseID,Location,HouseType,Bedrooms,Bathrooms,SquareFootage,YearBuilt,Garage,Garden,Basement,NearbySchools,CrimeRate,DistanceToCityCenter,Price
4332,Suburban,Apartment,1,2,2442,1958,Yes,No,Yes,1,1.3,11.96,170187.1
4333,Rural,Townhouse,4,3,2539,1986,No,No,Yes,9,7.25,20.59,280618.3
4334,Suburban,Detached,4,2,1303,1950,No,Yes,No,6,4.91,23.3,724313.59
4335,Rural,Semi-Detached,1,3,2348,2015,Yes,Yes,Yes,5,4.96,14.93,897917.93
4336,Suburban,Apartment,4,2,1266,2012,Yes,No,No,0,9.17,7.86,706246.97
4337,Suburban,Semi-Detached,5,3,1777,1992,Yes,Yes,No,7,8.74,19.54,445791.88
4338,Rural,Apartment,4,3,1908,1977,Yes,No,Yes,8,1.52,4.68,537978.16
4339,Urban,Detached,5,3,4027,1980,Yes,Yes,No,0,6.56,2.83,726709.51
4340,Suburban,Townhouse,1,2,2806,2018,No,Yes,Yes,4,4.92,13.21,632617.8
4341,Urban,Semi-Detached,2,2,3329,1957,No,Yes,No,6,2.06,16.35,552994.16
4342,Suburban,Semi-Detached,1,3,1988,1983,Yes,Yes,No,1,8.66,20.96,274952.86
4343,Suburban,Townhouse,4,2,533,1998,Yes,No,Yes,5,1.64,23.9,636112.88
4344,Suburban,Semi-Detached,5,3,4066,2007,No,No,Yes,7,1.29,21.9,67734.77
4345,Suburban,Apartment,4,2,2873,1996,Yes,No,No,7,2.78,24.72,582051.28
4346,Urban,Townhouse,4,3,1336,1974,Yes,No,Yes,9,3.73,12.15,829707.82
4347,Urban,Apartment,2,3,3809,1952,Yes,Yes,Yes,9,1.55,8.26,220763.02
4348,Suburban,Apartment,4,1,3238,1994,Yes,Yes,No,7,6.77,11.76,158499.9
4349,Suburban,Detached,2,2,2524,2001,No,No,Yes,5,4.93,16.28,971723.4
4350,Urban,Apartment,5,2,2139,1983,Yes,No,No,5,4.71,12.93,851290.17
4351,Rural,Detached,5,1,4112,2018,No,No,Yes,2,2.31,16.04,336901.1
4352,Rural,Semi-Detached,2,3,1238,1957,No,No,Yes,1,4.94,22.22,248144.12
4353,Urban,Semi-Detached,1,3,1989,1976,No,No,No,4,4.51,4.56,367337.39
4354,Suburban,Detached,5,1,3291,2012,No,Yes,No,8,4.45,3.45,459663.72
4355,Suburban,Apartment,1,1,1827,1974,Yes,No,Yes,3,2.97,12.71,830028.76
4356,Rural,Townhouse,5,3,2385,2007,No,No,Yes,4,1.85,24.55,277243.54
4357,Rural,Townhouse,5,2,3394,1997,Yes,Yes,No,5,3.35,1.95,734802.81
4358,Urban,Detached,3,1,616,1950,Yes,Yes,Yes,5,7.01,24.67,932826.43
4359,Rural,Semi-Detached,4,1,3778,1957,No,No,Yes,3,1.66,24.21,410536.6
4360,Urban,Semi-Detached,4,1,4483,1970,Yes,No,Yes,3,4.44,7.67,74744.57
4361,Rural,Townhouse,1,1,4268,1978,Yes,No,Yes,7,5.63,22.33,836235.6
4362,Rural,Detached,4,1,2004,1979,No,Yes,No,4,9.67,0.69,722993.16
4363,Rural,Townhouse,1,1,3197,1952,No,No,Yes,4,8.59,11.62,191616.31
4364,Suburban,Apartment,5,3,2950,1956,No,No,No,8,9.25,10.35,617060.28
4365,Suburban,Apartment,3,3,3544,1960,Yes,Yes,No,3,8.38,22.62,833575.64
4366,Suburban,Detached,3,1,2533,1981,Yes,Yes,Yes,6,6.3,12.07,221980.22
4367,Rural,Detached,5,3,4406,2008,No,Yes,No,4,8.75,10.74,261756.78
4368,Urban,Apartment,2,2,2199,1961,No,Yes,Yes,8,6.09,16.17,241692.47
4369,Urban,Semi-Detached,2,2,2423,1987,Yes,No,Yes,7,4.22,9.71,997626.48
4370,Urban,Detached,4,1,2110,1973,Yes,Yes,No,7,4.35,13.65,268045.54
4371,Urban,Apartment,1,2,2780,2014,No,Yes,No,9,6.09,23.91,303572.47
4372,Suburban,Apartment,3,2,3476,1967,Yes,Yes,No,9,8.28,5.46,95529.39
4373,Suburban,Semi-Detached,4,3,1807,1995,Yes,No,Yes,2,2.2,11.74,984114.53
4374,Rural,Semi-Detached,5,3,3027,2005,No,Yes,Yes,8,1.35,0.88,284416.46
4375,Rural,Semi-Detached,3,3,4460,2012,No,No,Yes,7,8.11,21.13,738971.5
4376,Urban,Semi-Detached,1,3,4338,1956,Yes,Yes,No,2,6.83,2.75,75050.11
4377,Suburban,Townhouse,1,2,1475,2015,Yes,No,No,9,8.39,2.82,794232.84
4378,Urban,Semi-Detached,2,1,2556,1989,Yes,No,No,0,9.79,22.13,763079.97
4379,Rural,Townhouse,4,3,1214,2003,Yes,No,No,4,3.26,10.53,129945.18
4380,Rural,Detached,5,2,2425,1980,No,Yes,No,3,2.75,17.34,166471.75
4381,Urban,Apartment,3,3,2926,2001,Yes,No,Yes,7,4.07,21.52,330353.81
4382,Rural,Townhouse,1,2,4388,1980,No,Yes,Yes,5,8.9,9.67,386934.54
4383,Urban,Detached,3,3,4174,1983,Yes,Yes,No,9,1.13,6.91,794324.73
4384,Suburban,Detached,5,1,2928,1956,No,No,No,4,1.09,4.65,108129.53
4385,Urban,Townhouse,3,3,1343,1965,Yes,Yes,No,8,2.95,15.37,667727.58
4386,Suburban,Detached,4,1,4233,1971,Yes,No,No,5,4.38,6.68,267107.25
4387,Suburban,Detached,2,3,859,2002,No,Yes,Yes,2,3.72,16.04,413345.78
4388,Rural,Townhouse,3,3,2723,1966,Yes,No,No,5,8.42,8.27,52093.75
4389,Rural,Detached,2,3,984,1953,No,Yes,No,3,7.21,9.02,326567.46
4390,Rural,Semi-Detached,5,2,1928,2010,No,No,No,4,8.54,6.6,212771.06
4391,Urban,Semi-Detached,2,2,2580,2001,No,Yes,Yes,5,4.45,10.75,528773.55
4392,Urban,Apartment,3,1,1988,1984,Yes,Yes,Yes,8,6.36,4.47,200282.72
4393,Rural,Detached,3,1,1195,1993,Yes,No,No,2,5.64,8.33,844026.74
4394,Urban,Apartment,1,2,2704,1964,Yes,Yes,Yes,0,5.27,19.56,888760.4
4395,Rural,Semi-Detached,3,1,1064,2010,No,Yes,No,1,3.59,5.78,853025.17
4396,Urban,Semi-Detached,2,1,2331,1993,Yes,No,No,7,7.38,23.7,982712.68
4397,Suburban,Semi-Detached,1,2,701,1970,Yes,No,No,3,5.72,12.58,918914.09
4398,Suburban,Detached,3,2,4357,1996,No,No,Yes,6,1.71,3.12,315798.52
4399,Rural,Detached,3,2,1698,1998,No,No,No,1,1.0,23.6,348737.97
4400,Urban,Semi-Detached,5,2,1767,2002,No,No,No,9,1.18,11.69,556026.49
4401,Urban,Apartment,1,3,3840,1976,No,Yes,Yes,7,1.68,14.15,415709.76
4402,Suburban,Apartment,5,2,3470,1980,Yes,No,Yes,9,4.34,5.04,971415.47
4403,Suburban,Townhouse,5,1,1969,1993,No,Yes,No,8,3.75,8.67,372554.56
4404,Rural,Semi-Detached,5,3,573,1981,No,Yes,No,6,2.41,17.74,753078.26
4405,Suburban,Apartment,4,3,595,1979,Yes,Yes,Yes,9,5.64,3.54,596593.62
4406,Rural,Semi-Detached,5,1,2396,1967,Yes,Yes,Yes,0,9.73,14.48,958656.67
4407,Suburban,Apartment,2,3,672,2012,No,Yes,Yes,1,2.45,17.49,757291.74
4408,Suburban,Townhouse,3,1,2422,1965,Yes,No,No,8,3.26,0.54,338463.55
4409,Urban,Townhouse,4,3,3977,1984,Yes,No,No,9,5.16,21.02,237214.94
4410,Suburban,Semi-Detached,5,3,2702,2011,No,No,Yes,6,6.77,1.88,861887.34
4411,Suburban,Apartment,3,1,3754,1958,Yes,No,Yes,2,6.4,6.55,915463.72
4412,Rural,Detached,1,1,3894,2011,No,No,No,4,5.69,24.11,839539.56
4413,Suburban,Townhouse,1,1,2836,1988,Yes,No,Yes,0,7.64,2.49,750577.09
4414,Rural,Semi-Detached,3,1,757,2000,Yes,Yes,No,9,8.61,20.74,355643.54
4415,Suburban,Semi-Detached,2,2,4158,1959,Yes,No,No,2,9.99,16.47,530104.48
4416,Suburban,Apartment,3,2,2721,2001,Yes,No,No,3,5.19,15.16,919917.78
4417,Rural,Semi-Detached,3,1,829,1961,No,No,Yes,3,9.95,14.75,178152.59
4418,Urban,Townhouse,4,2,1754,2021,No,No,No,6,7.57,4.58,520173.24
4419,Rural,Semi-Detached,1,1,3306,2011,Yes,No,Yes,4,6.92,16.89,387733.89
4420,Rural,Semi-Detached,1,1,3567,1952,Yes,Yes,Yes,8,6.76,23.81,693615.1
4421,Rural,Detached,5,3,660,1960,Yes,Yes,Yes,6,9.2,2.39,652366.33
4422,Urban,Detached,3,1,685,1957,No,Yes,Yes,1,9.53,8.64,582054.48
4423,Suburban,Townhouse,3,1,4474,1972,Yes,No,No,7,2.61,12.07,315634.85
4424,Rural,Apartment,2,1,642,1959,No,No,No,1,5.44,6.19,201572.73
4425,Rural,Detached,1,1,3853,1967,Yes,No,No,6,9.47,18.65,795121.44
4426,Urban,Apartment,2,3,3454,1988,No,Yes,Yes,4,4.44,17.37,992161.84
4427,Rural,Townhouse,4,1,1139,1975,No,Yes,No,9,3.09,3.39,210639.37
4428,Suburban,Detached,5,3,4249,1960,Yes,No,No,5,1.92,14.45,122002.68
4429,Urban,Apartment,2,1,2574,1959,No,No,No,3,6.37,9.54,758444.31
4430,Suburban,Detached,1,3,3817,1952,Yes,Yes,No,4,7.3,6.1,376662.97
4431,Suburban,Townhouse,4,2,4058,2011,No,Yes,Yes,4,2.76,21.28,252353.4
4432,Urban,Townhouse,3,3,4218,2020,No,Yes,Yes,6,7.06,1.84,548869.37
4433,Rural,Detached,4,3,4468,2010,Yes,No,No,3,9.1,11.95,691453.81
4434,Suburban,Apartment,2,1,701,1953,No,Yes,Yes,4,3.19,12.15,254106.58
4435,Suburban,Semi-Detached,1,3,3592,2010,Yes,No,Yes,3,2.1,14.47,994778.39
4436,Suburban,Semi-Detached,2,3,2114,1957,No,No,Yes,3,8.52,5.34,361812.98
4437,Suburban,Detached,3,1,3217,1962,Yes,No,No,7,9.25,21.84,349205.37
4438,Urban,Apartment,3,2,3665,1961,No,Yes,No,4,2.93,24.15,451850.83
4439,Urban,Semi-Detached,1,2,3579,1984,No,Yes,Yes,8,7.49,13.95,757777.83
4440,Suburban,Townhouse,5,2,971,2003,Yes,Yes,Yes,4,6.32,6.78,879594.44
4441,Rural,Apartment,4,3,3910,2000,No,Yes,Yes,7,3.15,21.98,357786.81
4442,Suburban,Semi-Detached,4,1,2806,1992,Yes,No,Yes,2,8.41,24.71,162810.03
4443,Rural,Apartment,3,2,2602,2015,Yes,No,No,6,5.23,18.68,293324.28
4444,Suburban,Detached,2,2,1410,1964,No,No,Yes,0,7.3,8.68,130065.64
4445,Rural,Apartment,2,2,2071,1998,Yes,No,No,4,3.71,6.28,648827.27
4446,Suburban,Semi-Detached,5,2,1529,1983,Yes,Yes,Yes,1,8.34,4.34,753661.36
4447,Rural,Detached,2,1,3948,1988,Yes,No,No,7,3.38,6.26,457803.21
4448,Suburban,Apartment,4,2,3101,1975,Yes,Yes,Yes,5,4.28,6.07,955155.3
4449,Suburban,Townhouse,2,3,1573,2018,Yes,No,No,4,4.52,24.2,741147.63
4450,Rural,Semi-Detached,5,3,2659,1997,Yes,Yes,No,2,2.86,16.26,410675.93
4451,Urban,Detached,4,1,2693,2000,No,No,Yes,0,8.87,4.59,147103.16
4452,Rural,Apartment,2,2,729,1953,Yes,No,Yes,9,2.02,12.46,519018.9
4453,Urban,Townhouse,4,2,2246,1976,Yes,Yes,No,9,6.07,5.02,528643.76
4454,Suburban,Semi-Detached,3,3,3044,1991,No,No,No,9,8.33,15.35,573057.62
4455,Rural,Townhouse,3,1,1829,2005,Yes,Yes,Yes,9,6.23,8.86,698327.01
4456,Rural,Apartment,3,3,4113,2018,Yes,No,Yes,7,3.94,5.29,301163.57
4457,Rural,Apartment,2,1,960,1967,Yes,Yes,Yes,4,8.03,6.45,52360.24
4458,Urban,Detached,5,1,1306,2010,No,Yes,Yes,8,5.49,17.04,822202.5
4459,Urban,Townhouse,4,1,4199,1953,No,Yes,No,6,2.47,10.5,832359.86
4460,Suburban,Detached,1,3,2431,1950,Yes,Yes,No,0,3.85,13.07,916040.68
4461,Urban,Semi-Detached,3,1,2773,1999,Yes,No,No,0,6.33,20.62,970584.81
4462,Urban,Detached,3,3,558,2019,No,Yes,Yes,6,6.93,16.56,201212.87
4463,Suburban,Semi-Detached,1,3,1599,1969,Yes,Yes,Yes,6,5.93,11.83,386178.09
4464,Rural,Apartment,1,2,2975,1969,No,Yes,Yes,8,3.45,23.87,858791.27
4465,Rural,Apartment,2,3,1227,1995,Yes,Yes,No,1,6.34,5.76,937299.42
4466,Suburban,Townhouse,4,3,1655,1976,Yes,No,Yes,6,3.99,7.58,63803.06
4467,Rural,Semi-Detached,3,2,3479,1975,No,Yes,No,1,3.02,22.83,418157.28
4468,Urban,Apartment,5,2,997,1981,Yes,No,Yes,9,9.51,21.4,157716.6
4469,Suburban,Townhouse,2,2,3363,1959,No,No,No,9,3.83,3.69,799035.35
4470,Suburban,Townhouse,2,1,1409,1961,No,Yes,No,1,4.02,23.28,759773.89
4471,Suburban,Detached,5,1,4164,2023,Yes,Yes,No,4,9.07,0.75,766587.57
4472,Rural,Townhouse,5,2,1828,1973,Yes,Yes,Yes,8,2.28,20.65,420723.41
4473,Suburban,Apartment,5,1,2614,2000,No,Yes,Yes,8,6.26,7.33,435935.19
4474,Suburban,Detached,1,2,729,1987,No,No,Yes,9,8.05,5.12,298771.44
4475,Suburban,Semi-Detached,3,1,3530,1995,Yes,No,Yes,0,3.46,11.49,392848.86
4476,Rural,Semi-Detached,1,3,832,1957,Yes,Yes,No,6,8.6,22.48,983927.47
4477,Urban,Apartment,3,1,4476,2004,Yes,Yes,No,9,7.93,19.75,94240.32
4478,Suburban,Apartment,1,1,2824,1980,Yes,No,Yes,9,5.37,24.19,357807.2
4479,Urban,Detached,4,3,2396,1965,No,No,Yes,2,2.07,13.75,800426.81
4480,Rural,Detached,3,2,2107,1969,No,Yes,Yes,9,9.73,13.01,413228.68
4481,Rural,Apartment,2,1,1220,1987,Yes,Yes,Yes,9,6.62,0.82,952485.2
4482,Rural,Apartment,3,1,4355,1964,No,Yes,No,0,5.65,4.92,365536.93
4483,Rural,Semi-Detached,3,3,2691,1983,Yes,Yes,Yes,1,8.97,12.69,857270.43
4484,Urban,Semi-Detached,3,3,1774,2021,No,Yes,No,5,4.79,18.94,824340.11
4485,Suburban,Semi-Detached,4,3,4367,1968,No,Yes,No,9,6.07,20.65,58747.24
4486,Rural,Apartment,1,3,1190,2018,Yes,No,No,1,8.73,7.44,432839.64
4487,Rural,Townhouse,2,2,3651,2012,Yes,No,Yes,1,4.54,17.96,316605.46
4488,Urban,Apartment,1,1,556,1981,Yes,No,Yes,3,7.95,20.8,505628.12
4489,Urban,Apartment,1,1,3937,1986,Yes,No,Yes,2,3.31,9.68,489632.51
4490,Rural,Semi-Detached,5,1,2855,2015,No,Yes,Yes,7,7.32,17.54,910253.02
4491,Suburban,Apartment,4,1,2721,1956,No,Yes,No,7,5.59,11.21,224402.28
4492,Suburban,Detached,5,2,1985,1997,Yes,No,Yes,5,2.48,24.65,223081.57
4493,Rural,Apartment,4,1,1249,1960,No,Yes,No,3,2.22,0.66,152663.4
4494,Urban,Apartment,1,2,3551,1980,No,Yes,Yes,6,5.12,10.65,751718.63
4495,Rural,Apartment,1,2,1177,1993,Yes,Yes,No,8,7.4,6.96,921967.31
4496,Rural,Apartment,4,3,4167,1994,Yes,No,No,1,6.43,21.32,400078.72
4497,Urban,Townhouse,1,3,4064,2021,Yes,No,No,5,8.69,7.53,108731.37
4498,Rural,Apartment,1,1,1059,2005,No,No,Yes,6,4.51,13.82,198220.43
4499,Rural,Detached,2,2,2162,1981,Yes,No,No,0,8.59,18.64,147265.0
4500,Rural,Detached,5,3,2204,1970,Yes,No,No,5,1.33,12.68,612723.03
4501,Urban,Apartment,5,2,4437,1980,No,No,Yes,7,4.29,10.55,318182.94
4502,Suburban,Semi-Detached,5,3,3945,1950,No,No,No,6,1.66,1.54,902575.26
4503,Suburban,Townhouse,3,2,2478,1960,No,Yes,Yes,1,9.27,1.06,204168.59
4504,Urban,Apartment,2,1,848,2017,No,No,Yes,1,5.28,23.95,933648.2
4505,Suburban,Apartment,5,1,1590,1985,Yes,Yes,No,3,3.85,16.26,366101.89
4506,Rural,Apartment,5,2,2877,2008,No,Yes,No,4,5.43,20.72,873940.48
4507,Suburban,Semi-Detached,2,3,4423,2016,Yes,No,Yes,4,5.8,12.27,951546.09
4508,Rural,Semi-Detached,1,3,2741,2005,Yes,Yes,No,1,8.62,6.91,987045.4
4509,Suburban,Semi-Detached,5,1,1678,2000,No,Yes,Yes,6,5.88,7.72,813413.7
4510,Urban,Townhouse,1,1,3731,1978,Yes,No,Yes,7,4.88,1.57,146602.21
4511,Suburban,Detached,5,1,2219,1951,Yes,Yes,No,1,9.65,19.88,102609.79
4512,Suburban,Townhouse,4,3,2813,1955,No,No,Yes,3,9.72,14.75,752742.57
4513,Suburban,Semi-Detached,3,3,2715,1980,No,Yes,No,2,1.35,12.28,902187.72
4514,Urban,Detached,5,1,2692,2003,No,Yes,No,3,7.36,21.38,207754.07
4515,Suburban,Detached,4,2,2733,1989,Yes,Yes,Yes,4,4.35,11.4,944014.07
4516,Urban,Semi-Detached,2,3,1385,1966,Yes,Yes,No,5,7.08,23.72,629716.4
4517,Rural,Semi-Detached,4,1,1364,1954,No,No,No,1,6.73,0.82,167808.84
4518,Suburban,Townhouse,2,2,3321,1951,No,No,No,9,3.97,24.62,208681.98
4519,Urban,Semi-Detached,5,3,3994,2007,No,No,No,5,9.88,20.49,112657.71
4520,Urban,Detached,2,2,3554,1961,No,Yes,No,8,4.21,9.2,186054.52
4521,Suburban,Apartment,4,2,1285,1954,No,Yes,No,7,6.69,15.09,745517.74
4522,Rural,Semi-Detached,3,3,956,2009,No,Yes,Yes,0,8.32,21.68,257828.03
4523,Urban,Semi-Detached,1,1,4411,1990,No,Yes,No,8,2.31,12.3,583571.44
4524,Suburban,Townhouse,1,2,844,1969,Yes,No,Yes,9,3.71,1.75,735027.21
4525,Rural,Townhouse,3,1,3282,2021,No,Yes,Yes,1,2.79,22.64,900513.81
4526,Urban,Semi-Detached,1,3,1053,1950,No,No,No,0,8.04,13.17,610430.53
4527,Urban,Detached,5,2,1520,2005,No,Yes,No,5,8.21,13.86,591231.52
4528,Rural,Detached,5,2,4087,2019,No,Yes,Yes,0,3.3,0.84,917181.89
4529,Rural,Apartment,4,2,1287,2005,Yes,No,Yes,5,1.04,2.95,330159.64
4530,Suburban,Semi-Detached,4,2,2319,2003,No,No,No,1,4.81,19.55,243516.51
4531,Suburban,Townhouse,2,2,3483,1960,Yes,No,Yes,6,7.18,11.16,879156.17
4532,Urban,Detached,4,3,1204,1952,Yes,No,Yes,6,6.6,24.95,120796.81
4533,Rural,Apartment,5,2,1627,1977,Yes,Yes,No,3,5.01,17.54,230198.01
4534,Rural,Semi-Detached,4,3,2794,1954,No,No,Yes,1,3.72,23.77,440690.4
4535,Rural,Detached,1,1,1311,1965,No,No,Yes,6,5.27,7.34,393188.05
4536,Urban,Semi-Detached,2,3,3594,1980,Yes,Yes,No,0,1.14,4.82,720787.41
4537,Rural,Semi-Detached,2,2,1452,1977,Yes,Yes,No,1,1.66,9.73,137216.57
4538,Rural,Detached,5,1,1314,1956,No,Yes,No,1,2.46,6.99,503299.93
4539,Urban,Detached,4,3,2048,1958,Yes,Yes,No,0,6.63,15.53,818127.18
4540,Suburban,Detached,1,3,643,1988,Yes,No,Yes,8,2.97,18.74,699176.36
4541,Suburban,Semi-Detached,4,3,3277,1992,No,No,Yes,5,4.81,10.35,650066.61
4542,Urban,Semi-Detached,3,2,4266,1976,No,Yes,Yes,2,6.59,2.7,277391.87
4543,Rural,Apartment,4,2,1362,1982,Yes,No,Yes,5,8.48,1.15,423951.09
4544,Urban,Townhouse,5,3,4325,2005,Yes,No,Yes,6,5.95,5.84,221687.33
4545,Suburban,Semi-Detached,4,3,1716,1951,No,Yes,No,2,2.59,18.45,533478.8
4546,Suburban,Townhouse,2,1,3012,1963,No,No,Yes,3,9.57,5.93,604959.87
4547,Urban,Detached,1,2,2307,1962,No,No,Yes,9,1.81,22.82,649622.09
4548,Urban,Semi-Detached,5,2,874,1973,Yes,Yes,No,0,4.3,16.47,882157.95
4549,Suburban,Apartment,3,1,1176,2018,No,No,Yes,5,9.29,21.62,108738.33
4550,Urban,Apartment,1,3,3239,1983,Yes,No,Yes,5,6.42,9.95,418896.88
4551,Suburban,Townhouse,1,3,3176,1968,Yes,Yes,No,8,6.96,24.6,611422.18
4552,Urban,Detached,2,1,1789,1979,No,No,No,1,3.72,17.15,591616.7
4553,Urban,Townhouse,2,3,3949,1998,No,Yes,Yes,4,1.71,9.25,70618.92
4554,Urban,Detached,2,3,4121,1992,No,Yes,No,4,4.29,5.71,229843.62
4555,Suburban,Apartment,5,1,1055,1965,No,Yes,Yes,6,4.62,21.73,853457.54
4556,Urban,Townhouse,4,1,1362,2001,Yes,Yes,Yes,4,3.43,8.29,539622.23
4557,Suburban,Apartment,1,1,2621,1998,Yes,Yes,No,9,2.94,1.59,442880.99
4558,Suburban,Apartment,4,3,2985,1960,Yes,Yes,Yes,3,4.2,7.33,905166.5
4559,Urban,Detached,4,1,1380,1996,Yes,No,No,9,6.75,4.9,121204.47
4560,Urban,Townhouse,2,3,2773,1984,No,Yes,No,1,9.54,8.33,926194.86
4561,Suburban,Townhouse,4,2,2342,2020,Yes,No,Yes,7,7.33,15.53,76394.15
4562,Suburban,Apartment,1,2,2855,1978,No,Yes,Yes,4,8.02,12.76,584536.76
4563,Rural,Apartment,1,1,1465,2003,No,Yes,No,3,3.75,17.92,577336.55
4564,Suburban,Detached,3,3,2895,1972,Yes,Yes,No,8,1.94,8.68,657114.85
4565,Rural,Semi-Detached,5,3,975,1973,Yes,No,No,1,3.62,3.44,78144.96
4566,Rural,Semi-Detached,4,3,1838,1959,Yes,No,No,2,4.62,4.43,553992.95
4567,Rural,Apartment,5,1,1024,2010,Yes,Yes,Yes,7,7.21,20.03,157933.34
4568,Urban,Semi-Detached,5,3,1948,1957,Yes,No,No,3,9.45,2.9,198180.15
4569,Urban,Semi-Detached,5,3,3071,1997,No,Yes,Yes,8,8.28,20.05,254587.13
4570,Suburban,Semi-Detached,5,3,1061,1978,No,Yes,No,9,3.4,5.71,632518.22
4571,Rural,Semi-Detached,1,2,4396,1975,Yes,No,No,9,8.38,17.12,420584.22
4572,Urban,Apartment,4,3,3820,1986,Yes,Yes,Yes,9,4.71,15.77,131070.55
4573,Urban,Semi-Detached,3,2,4202,2001,Yes,Yes,Yes,9,2.58,2.91,324562.6
4574,Urban,Semi-Detached,5,3,1068,1987,Yes,No,No,8,5.15,16.81,122790.26
4575,Urban,Detached,3,3,1705,1955,Yes,Yes,Yes,9,6.07,11.46,680921.1
4576,Urban,Apartment,1,3,4347,1957,Yes,Yes,Yes,8,7.87,17.83,579591.97
4577,Rural,Townhouse,1,2,605,1966,No,No,Yes,0,4.15,20.97,437301.86
4578,Rural,Townhouse,2,3,2738,2011,No,No,Yes,5,2.32,1.47,931292.95
4579,Rural,Detached,5,1,1660,1983,Yes,Yes,No,9,1.85,16.38,542788.83
4580,Rural,Detached,2,3,1199,1968,Yes,Yes,Yes,5,2.01,3.07,893158.78
4581,Suburban,Apartment,3,2,1643,2019,No,No,No,7,9.55,9.78,600130.79
4582,Rural,Townhouse,4,2,4325,1986,Yes,No,No,6,9.57,0.81,407953.25
4583,Urban,Semi-Detached,2,1,3378,1987,Yes,Yes,No,6,9.72,8.55,562047.03
4584,Rural,Detached,1,1,571,1964,Yes,No,No,1,3.72,4.65,194269.29
4585,Suburban,Townhouse,5,1,1254,1989,No,No,Yes,3,2.72,14.13,691015.75
4586,Urban,Apartment,3,2,3702,1958,Yes,No,No,0,9.83,13.05,983026.52
4587,Rural,Semi-Detached,1,3,3004,2002,No,Yes,No,6,9.89,19.94,285066.21
4588,Rural,Apartment,4,3,4352,2019,Yes,Yes,Yes,3,1.71,16.18,357037.77
4589,Rural,Detached,5,1,1404,2015,Yes,Yes,Yes,8,7.77,18.01,435786.93
4590,Urban,Townhouse,4,1,3026,2001,No,Yes,Yes,5,3.6,2.77,509308.46
4591,Urban,Townhouse,4,3,551,1950,Yes,Yes,No,5,9.18,1.18,733147.85
4592,Suburban,Townhouse,5,1,1503,1979,No,No,Yes,8,1.8,24.25,179839.48
4593,Urban,Townhouse,5,3,3121,1950,No,No,No,7,9.0,10.96,337342.27
4594,Urban,Semi-Detached,4,3,3690,1988,Yes,No,No,5,1.02,10.18,561736.98
4595,Rural,Semi-Detached,3,3,4448,1965,No,Yes,No,5,5.7,1.36,610098.53
4596,Urban,Apartment,5,3,1787,1966,No,Yes,Yes,5,4.02,3.41,559798.71
4597,Rural,Semi-Detached,1,2,1762,1971,Yes,No,No,3,4.85,23.54,463714.45
4598,Rural,Detached,2,3,3922,1980,Yes,No,No,4,4.9,17.52,725901.3
4599,Urban,Detached,3,1,3440,1989,Yes,No,Yes,2,6.88,10.53,244250.99
4600,Suburban,Townhouse,5,1,2802,1976,No,No,No,8,1.21,22.66,318591.29
4601,Suburban,Detached,5,1,1184,1985,Yes,Yes,Yes,1,7.22,14.95,472259.31
4602,Urban,Apartment,3,1,3880,1953,Yes,Yes,Yes,6,1.2,18.79,710727.82
4603,Suburban,Semi-Detached,2,2,2272,2018,Yes,No,Yes,0,2.67,11.07,128233.29
4604,Rural,Semi-Detached,4,3,4402,1974,Yes,Yes,Yes,9,6.46,11.07,159887.44
4605,Rural,Semi-Detached,1,3,2130,1979,No,Yes,Yes,6,1.78,2.17,793287.92
4606,Urban,Detached,5,1,4420,1996,Yes,Yes,Yes,1,9.92,18.48,297907.21
4607,Suburban,Semi-Detached,2,1,4066,1961,Yes,Yes,No,4,8.06,2.93,965312.44
4608,Suburban,Townhouse,1,1,2604,1976,Yes,No,Yes,0,7.35,19.22,963334.68
4609,Rural,Townhouse,3,3,1449,1994,Yes,No,No,4,3.41,5.18,701647.74
4610,Urban,Townhouse,5,2,3974,2012,Yes,Yes,No,3,1.44,6.56,731029.56
4611,Suburban,Detached,4,2,3638,2004,No,No,No,0,9.81,22.99,668450.21
4612,Urban,Semi-Detached,3,2,3617,1979,Yes,Yes,No,0,2.33,12.05,218464.39
4613,Suburban,Detached,5,2,3153,1963,Yes,No,Yes,6,8.48,3.57,525432.87
4614,Rural,Semi-Detached,2,1,2173,2005,No,No,No,2,2.78,22.67,803365.4
4615,Rural,Apartment,1,3,2916,1968,Yes,No,Yes,9,4.37,11.58,785944.2
4616,Urban,Apartment,1,1,4176,1975,No,No,No,8,7.24,3.7,903832.13
4617,Rural,Detached,5,2,2779,2020,No,No,Yes,8,9.51,10.08,905758.27
4618,Suburban,Townhouse,3,1,1925,1987,No,No,Yes,9,1.18,14.94,298411.16
4619,Rural,Detached,4,2,3455,2018,No,No,No,8,3.35,9.38,735634.49
4620,Urban,Townhouse,2,3,2084,1985,Yes,Yes,Yes,0,7.88,23.15,668772.94
4621,Urban,Semi-Detached,5,2,1546,1967,Yes,No,Yes,3,2.56,7.11,891538.67
4622,Urban,Townhouse,2,1,3121,2006,No,Yes,Yes,0,2.0,4.81,224300.67
4623,Suburban,Townhouse,1,3,1790,1972,No,No,Yes,0,1.42,5.91,752802.95
4624,Suburban,Semi-Detached,4,2,3388,1963,No,No,No,8,5.52,2.55,452165.5
4625,Suburban,Apartment,2,2,2665,2018,No,No,No,4,7.91,11.58,424761.24
